C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_24_454.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_24_454.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_24_454.jpg,-0.05,1,0,4.703825
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_24_536.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_24_536.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_24_536.jpg,-0.25,1,0,5.621316
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_24_618.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_24_618.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_24_618.jpg,0,1,0,6.73157
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_24_686.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_24_686.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_24_686.jpg,0,1,0,7.407476
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_24_770.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_24_770.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_24_770.jpg,0,1,0,8.313619
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_24_838.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_24_838.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_24_838.jpg,-0.2,1,0,9.204504
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_24_915.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_24_915.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_24_915.jpg,-0.35,1,0,9.84992
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_24_987.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_24_987.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_24_987.jpg,-0.5500001,1,0,10.67737
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_066.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_066.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_066.jpg,-0.7500002,1,0,11.4632
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_140.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_140.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_140.jpg,-0.9500002,1,0,12.05945
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_218.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_218.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_218.jpg,0,1,0,12.93078
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_291.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_291.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_291.jpg,0,1,0,13.55309
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_367.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_367.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_367.jpg,0,1,0,14.52737
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_435.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_435.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_435.jpg,0,1,0,14.91539
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_510.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_510.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_510.jpg,-0.1,1,0,15.77685
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_585.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_585.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_585.jpg,-0.3,1,0,16.6095
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_660.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_660.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_660.jpg,-0.5000001,1,0,17.38083
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_732.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_732.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_732.jpg,0,1,0,18.04183
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_805.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_805.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_805.jpg,0,1,0,18.82561
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_875.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_875.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_875.jpg,0,1,0,19.37644
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_25_952.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_25_952.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_25_952.jpg,-0.1,1,0,20.18225
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_029.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_029.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_029.jpg,-0.3,1,0,20.95715
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_106.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_106.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_106.jpg,0,1,0,21.73469
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_182.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_182.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_182.jpg,0,1,0,22.53296
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_255.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_255.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_255.jpg,-0.15,1,0,23.13913
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_327.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_327.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_327.jpg,-0.35,1,0,23.86235
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_399.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_399.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_399.jpg,-0.5500001,1,0,24.50606
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_467.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_467.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_467.jpg,-0.7,1,0,24.93259
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_544.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_544.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_544.jpg,0,1,0,25.47633
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_621.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_621.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_621.jpg,0,1,0,26.16357
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_708.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_708.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_708.jpg,0,1,0,26.90114
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_792.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_792.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_792.jpg,0,1,0,27.64898
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_881.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_881.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_881.jpg,0,1,0,28.57725
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_26_968.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_26_968.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_26_968.jpg,0,1,0,29.31284
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_054.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_054.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_054.jpg,-0.2,1,0,30.02644
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_127.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_127.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_127.jpg,0,1,0,30.18926
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_202.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_202.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_202.jpg,0,1,0,30.18925
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_276.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_276.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_276.jpg,0,1,0,30.19122
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_352.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_352.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_352.jpg,0,1,0,30.19029
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_433.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_433.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_433.jpg,-0.05,1,0,30.18961
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_642.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_642.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_642.jpg,0,1,0,30.19005
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_713.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_713.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_713.jpg,0,1,0,30.18863
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_792.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_792.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_792.jpg,0,1,0,30.19057
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_860.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_860.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_860.jpg,0,1,0,30.19037
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_27_940.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_27_940.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_27_940.jpg,0,1,0,30.19151
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_026.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_026.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_026.jpg,-0.1,1,0,30.18794
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_102.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_102.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_102.jpg,-0.3,1,0,30.16912
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_181.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_181.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_181.jpg,-0.5000001,1,0,30.14485
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_264.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_264.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_264.jpg,0,1,0,30.18766
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_341.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_341.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_341.jpg,0,1,0,30.18965
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_424.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_424.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_424.jpg,0,1,0,30.19004
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_496.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_496.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_496.jpg,-0.1,1,0,30.18883
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_578.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_578.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_578.jpg,-0.35,1,0,30.16462
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_645.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_645.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_645.jpg,0,1,0,30.18822
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_735.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_735.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_735.jpg,0,1,0,30.19025
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_813.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_813.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_813.jpg,0,1,0,30.19041
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_885.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_885.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_885.jpg,-0.1,1,0,30.1885
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_28_955.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_28_955.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_28_955.jpg,-0.25,1,0,30.17581
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_040.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_040.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_040.jpg,0,1,0,30.17982
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_126.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_126.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_126.jpg,0,1,0,30.18878
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_212.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_212.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_212.jpg,-0.05,1,0,30.18991
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_282.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_282.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_282.jpg,-0.25,1,0,30.17832
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_367.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_367.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_367.jpg,0,1,0,30.18965
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_446.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_446.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_446.jpg,0,1,0,30.1892
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_523.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_523.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_523.jpg,0,1,0,30.19071
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_605.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_605.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_605.jpg,0,1,0,30.19033
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_698.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_698.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_698.jpg,0,1,0,30.19026
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_770.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_770.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_770.jpg,0,1,0,30.19027
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_854.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_854.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_854.jpg,-0.2,1,0,30.17958
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_927.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_927.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_927.jpg,-0.4,1,0,30.15687
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_29_995.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_29_995.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_29_995.jpg,0,1,0,30.18743
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_30_065.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_30_065.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_30_065.jpg,0,1,0,30.18962
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_30_139.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_30_139.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_30_139.jpg,0,1,0,30.19095
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_30_222.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_30_222.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_30_222.jpg,0,1,0,30.19037
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_30_310.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_30_310.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_30_310.jpg,0,1,0,30.18994
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_30_403.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_30_403.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_30_403.jpg,-0.25,1,0,30.17515
C:\Users\piyus\Desktop\avsdata\IMG\center_2024_03_14_20_34_30_471.jpg,C:\Users\piyus\Desktop\avsdata\IMG\left_2024_03_14_20_34_30_471.jpg,C:\Users\piyus\Desktop\avsdata\IMG\right_2024_03_14_20_34_30_471.jpg,0,1,0,30.19104
